"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"rno04915","Estrogen signaling pathway",132,0.349595029470539,1.49466748901446,0.00403902429200354,0.00992689773175518,0.00337297741361172,3968,"tags=38%, list=21%, signal=30%","301252/79255/25513/24525/24605/25433/171293/299331/54223/85384/294853/287702/293621/24468/170851/85385/24329/362165/83805/25679/24827/50664/500131/260321/298400/25643/24185/81687/24472/24600/406169/29414/287701/362862/303530/287678/24790/29322/50663/314612/24242/81666/360626/29241/366508/83633/84420/116590/50599/287700",0.407017918923954
"rno00515","Mannose type O-glycan biosynthesis",23,-0.503695883242532,-1.49270824187503,0.0389609333814598,0.065059166268562,0.0221059090465184,1717,"tags=30%, list=9%, signal=28%","117108/361368/493574/362520/688673/64445/293667",0.321775918075361
"rno05410","Hypertrophic cardiomyopathy",93,0.369703343044437,1.48927880671862,0.0167847504996124,0.032725574996451,0.0111195489561036,2972,"tags=28%, list=16%, signal=24%","60374/81809/311061/24851/315346/29302/25717/24511/24835/117557/24323/312668/287876/140447/360606/500450/24852/59086/64362/25437/25724/311144/24498/65248/29275/81822",0.352487857583619
"rno00562","Inositol phosphate metabolism",76,-0.384873011453397,-1.48868446229309,0.0143680264922795,0.0291537281732881,0.00990590104867433,4151,"tags=38%, list=22%, signal=30%","361632/83523/171088/317296/688862/290651/316457/85243/25031/316376/311355/24849/65052/25738/114554/64161/59268/288762/81708/305935/501194/252899/287607/306490/171458/50560/287533/309855/116482",0.380730400722792
"rno04814","Motor proteins",175,0.33480195402053,1.48836751239545,0.00202469702288518,0.00527327806706663,0.00179176297535655,3838,"tags=30%, list=21%, signal=24%","498736/24851/291081/305012/501203/307351/25484/304447/246118/117557/300218/25486/81633/361415/296554/287876/25745/83462/691149/29437/117057/29214/500450/500929/305967/24852/207117/116659/64158/316531/84392/293502/171529/315740/81655/294010/362044/84391/29275/81822/362186/58945/289397/298584/685867/303575/84393/353302/171041/500571/252921/289785/84428",0.431707695803346
"rno00010","Glycolysis / Gluconeogenesis",62,-0.403197863634266,-1.48663297580899,0.0174031756357391,0.0335777908865293,0.0114091162536048,4196,"tags=50%, list=23%, signal=39%","25438/65183/292138/291450/25058/29539/298079/362282/24849/24172/25634/78959/29646/24651/81654/24534/24190/25741/24362/64040/298942/311569/292804/310903/24645/296259/313843/303565/289950/29554/65152",0.352487857583619
"rno04260","Cardiac muscle contraction",80,-0.381108124999951,-1.47655861703057,0.0159644738803106,0.0314779739221943,0.0106956370393721,3642,"tags=32%, list=20%, signal=26%","25650/497902/24585/24214/362897/29716/293448/303393/171335/366448/54322/24211/25282/58942/300047/94194/25391/312981/301011/140726/302863/29639/690848/688869/29715/116600",0.352487857583619
"rno04390","Hippo signaling pathway",153,0.337816450245074,1.47391045405822,0.00431806604437599,0.010538496849561,0.00358078755392825,4682,"tags=39%, list=25%, signal=30%","24577/81809/56010/78971/117104/25631/24617/683522/295062/25671/25576/25717/64462/246255/257646/363140/287876/24668/83502/84006/29357/25578/307505/114850/59086/363014/58822/64033/309684/64041/85265/297387/364754/29183/316101/291678/81822/308582/252833/303181/363595/65189/294299/361630/54265/117256/84027/364952/24673/362938/303024/79257/25577/81810/50554/81918/58919/252834/679119/362279",0.407017918923954
"rno04550","Signaling pathways regulating pluripotency of stem cells",135,0.338514050820437,1.46778536038098,0.0108948914839717,0.0233270989442093,0.00792611951790423,1941,"tags=17%, list=10%, signal=15%","25205/24577/25125/60584/25631/25671/24514/25513/84598/24525/114505/681178/24605/54250/293621/29357/170851/29200/25196/309457/114850/293847/24185",0.380730400722792
"rno01523","Antifolate resistance",28,0.451628201618714,1.45297261606123,0.0544354838709677,0.0879536290322581,0.0298850267412332,3359,"tags=46%, list=18%, signal=38%","81736/309165/25303/24835/81643/84351/299857/687266/288259/140668/24498/170924/24565",0.276500599254472
"rno04961","Endocrine and other factor-regulated calcium reabsorption",59,-0.391345441719944,-1.45268195183839,0.0292746443759438,0.0518621872446924,0.0176218181071077,4136,"tags=42%, list=22%, signal=33%","292855/140448/24594/24873/25650/25031/24523/25636/54241/24214/83839/100361452/81637/29600/24211/29599/25289/83504/56813/24890/171574/302950/29639/29715/140694",0.352487857583619
"rno03272","Virion - Hepatitis viruses",49,0.407334805046248,1.45019549746584,0.0258765627045802,0.0463124122251204,0.0157361065487261,1940,"tags=22%, list=10%, signal=20%","300438/304407/65132/65130/65129/501083/25073/24329/171577/679886/307833",0.352487857583619
"rno00230","Purine metabolism",125,-0.346743098379459,-1.44657973489744,0.0119709730335309,0.0245757034629546,0.0083503723866317,2671,"tags=27%, list=14%, signal=23%","60398/314312/191569/245708/29691/26956/58813/287368/25368/308776/117533/25289/295443/85269/301261/81529/24689/29223/85496/25206/302950/24645/361063/297389/299976/290646/81743/294103/24183/100363253/64532/192357/297998/308758",0.380730400722792
"rno05226","Gastric cancer",146,0.333738368236284,1.44460993621182,0.0071353850045936,0.0164917176596236,0.00560358257742792,3395,"tags=29%, list=18%, signal=24%","24577/81809/25631/24887/25717/24553/25513/24525/24605/85384/83502/54250/293621/24842/170913/299626/114851/29357/25729/170851/85385/24329/24646/291105/307505/116502/362817/114850/59086/362485/24185/399489/25112/29414/113927/364754/301965/291678/303181/117048/363595/25022/314612",0.407017918923954
"rno03320","PPAR signaling pathway",81,-0.366820773658903,-1.44427267589171,0.0233639434770748,0.0429158751236796,0.0145820256629115,3709,"tags=40%, list=20%, signal=32%","24207/361602/25287/83574/24552/25541/24539/362282/308579/83512/24157/298423/58852/361801/25756/25045/25288/24306/29171/25682/79223/266674/50681/65192/83522/252898/81745/25747/171142/24158/79131/301517",0.352487857583619
"rno05014","Amyotrophic lateral sclerosis",332,0.299670604661859,1.43047137134331,0.000704325352115058,0.00204841289906796,0.000696013057554237,3003,"tags=31%, list=16%, signal=26%","498736/25625/79255/29670/113894/307821/362152/156117/291081/114590/24887/53372/690585/29748/29673/54318/307351/58854/25497/362687/289990/24835/246118/292766/94198/29675/300218/295692/83806/287670/113975/112400/296554/25281/287876/117262/303353/289924/29578/361814/366016/25402/116643/29326/155423/311078/502128/24842/308416/296219/29668/117263/116555/298762/81827/25166/29214/25679/24888/500929/65138/78963/207117/287984/288498/294560/317385/64158/65274/29677/361649/316531/25581/363875/117021/245922/365388/29672/498013/156767/64303/362361/287772/83499/292085/294744/81738/299827/362335/29507/311786/294010/303200/311182/29467/287830/291874/362281/24674/29666/161475/81822/58958",0.477270815362862
"rno04350","TGF-beta signaling pathway",108,0.343212390620198,1.42723436110752,0.0150734440445503,0.0301029302353263,0.0102284224650043,4974,"tags=43%, list=27%, signal=31%","24577/81809/293135/25631/316742/25671/25717/24835/81505/29357/29200/445442/84604/25196/59086/100360427/499929/308739/361178/117273/84576/680111/24790/252833/83727/25585/297893/303614/300084/116590/116651/24673/25712/297173/680066/81810/50554/690516/303875/252834/29199/679119/294503/315963/83711/25261",0.380730400722792
"rno00340","Histidine metabolism",23,-0.480935920363223,-1.42525884372627,0.0622489959839357,0.098302713114903,0.0334014553179743,4928,"tags=57%, list=27%, signal=42%","312316/312317/65183/291450/29539/298079/89833/297081/64040/307212/79251/291394/81676",0.257206466468838
"rno01230","Biosynthesis of amino acids",75,-0.367503927934024,-1.42517587443304,0.0256734833663389,0.046185802550785,0.0156930869082081,2846,"tags=36%, list=15%, signal=31%","25104/287379/24849/24616/300035/24479/293820/25179/81522/24651/24401/81670/24190/171347/25741/24250/114096/24689/300981/79250/29215/50655/24962/64203/94173/361596/65152",0.352487857583619
"rno05225","Hepatocellular carcinoma",171,0.328155026563071,1.42393860459262,0.00878988136235429,0.019694484885938,0.00669182402075992,3954,"tags=36%, list=21%, signal=29%","24577/58819/81809/25631/24887/25717/24553/25513/24525/24605/83619/287876/85384/114483/293621/24842/299626/114851/29357/363002/170851/85385/24329/24888/291105/116502/24827/50557/114850/361374/24451/59086/24185/361825/399489/24314/25112/29414/171379/113927/64352/303518/94201/364754/24426/24681/301965/361925/291678/81822/303181/292404/363595/57298/314612/24483/499689/301020/366508/24423/116590/84027",0.380730400722792
"rno00052","Galactose metabolism",29,-0.443132333419339,-1.41189914737838,0.0665322580645161,0.104593504795118,0.0355389507193043,2342,"tags=34%, list=13%, signal=30%","25634/316033/367562/25741/298003/24382/24645/313843/303565/65152",0.248911114434702
"rno04070","Phosphatidylinositol signaling system",93,-0.356158762504442,-1.41134125968788,0.030098445517612,0.0530523105335687,0.0180262001286885,4256,"tags=35%, list=23%, signal=27%","497978/361632/83523/317296/688862/316457/85243/25031/691455/316376/24244/54248/311355/65052/25738/25666/140866/114554/81678/64161/59268/288762/305935/501194/287607/306490/81821/171458/50560/100361138/25262/29741/116482",0.352487857583619
"rno00604","Glycosphingolipid biosynthesis - ganglio series",13,-0.539910375105597,-1.39967368959641,0.0849420849420849,0.128890381064294,0.0437945827497514,2798,"tags=38%, list=15%, signal=33%","64018/316033/83505/29758/64828",0.213927855492356
"rno04068","FoxO signaling pathway",129,0.329292529408032,1.39873895158203,0.0195034508804611,0.0369929584634833,0.0125695274326095,2907,"tags=30%, list=16%, signal=26%","25125/81809/25631/83722/314649/25717/314856/25513/24525/29548/58936/24605/85384/84351/293621/299626/114851/24787/60421/29733/170851/24329/116554/50557/362817/59086/25272/24185/294790/310344/25385/58822/64033/25112/29414/361042/25515/24498/65248",0.352487857583619
"rno04152","AMPK signaling pathway",120,-0.332455039057624,-1.38822477710042,0.0315122181403323,0.0544443768860197,0.0184991986919804,3235,"tags=31%, list=17%, signal=26%","294515/84021/312754/362282/308579/83840/116719/24482/60660/289036/501146/84482/25756/25139/25634/54283/29412/24954/25741/25467/24362/85239/78975/362739/362339/25735/373545/81745/290291/24255/117103/360827/303565/65152/83516/29741/690987",0.321775918075361
"rno03260","Virion - Human immunodeficiency virus",8,-0.600246707827924,-1.38744207286362,0.118012422360248,0.170191468610441,0.057827933270239,89,"tags=12%, list=0%, signal=12%","24932",0.186432558434075
"rno00100","Steroid biosynthesis",20,-0.475302867244071,-1.38640459201729,0.0880626223091976,0.132910954161473,0.0451606995984402,1143,"tags=25%, list=6%, signal=23%","81681/361631/64191/293688/29580",0.211400189384923
"rno04914","Progesterone-mediated oocyte maturation",89,0.346882006993372,1.38316231806172,0.0350300539765706,0.0593470331933161,0.0201650312046206,3924,"tags=39%, list=21%, signal=31%","301252/313702/25513/24525/299331/54223/170851/171103/116554/362817/25643/25272/287101/24185/114494/297176/293502/171102/29414/293056/361389/25515/54237/291689/689314/296137/360643/29398/25203/81771/261730/29241/366508/84420/116590",0.321775918075361
"rno05207","Chemical carcinogenesis - receptor activation",215,0.301951882888378,1.38215911915381,0.0113288420771188,0.023675244819847,0.00804441308825214,2854,"tags=21%, list=15%, signal=18%","24577/25125/84010/25426/81736/301252/79255/309165/24514/361959/25513/24525/362809/116636/114505/24605/299331/54223/367808/85384/24917/54250/293621/170851/24329/362165/83805/361055/360621/500131/298400/25643/24185/288064/399489/286989/171102/84410/406169/29414/64041/64352/54239/362862/24681/85245",0.380730400722792
"rno03460","Fanconi anemia pathway",42,0.399838059155032,1.38130111950368,0.0557768924302789,0.0897056933556098,0.0304803459990267,3530,"tags=36%, list=19%, signal=29%","292673/296883/287634/499870/313387/497856/293452/308755/360588/497672/59102/312641/361435/360847/360254",0.271288554688953
"rno05414","Dilated cardiomyopathy",97,0.340680274956977,1.37200150870217,0.0334887316016015,0.0575742232953641,0.0195626629818382,2112,"tags=21%, list=11%, signal=18%","60374/81809/311061/24851/315346/29302/25717/24511/24835/117557/312668/54223/287876/140447/360606/500450/24852/59086/64362/25437",0.321775918075361
"rno00120","Primary bile acid biosynthesis",17,-0.490867560360882,-1.37195401633093,0.111578947368421,0.162254385964912,0.0551310584542834,2063,"tags=35%, list=11%, signal=31%","170588/79244/252898/25284/301264/301517",0.193813302725311
"rno01522","Endocrine resistance",92,0.331087116264414,1.3706013944524,0.0286011612940793,0.0509275780185392,0.0173042550682256,4013,"tags=38%, list=22%, signal=30%","84010/24887/314856/25513/24525/24605/25433/25496/54223/85384/293621/24842/406162/114851/170851/85385/24329/83805/116554/291105/25272/24185/81687/399489/29414/94201/24790/363026/689314/314612/29241/366508/84420/116590/114496",0.352487857583619
"rno04148","Efferocytosis",154,0.314278538619862,1.36638140720933,0.0167300185339221,0.032725574996451,0.0111195489561036,3413,"tags=29%, list=18%, signal=24%","171109/29302/24514/309527/60587/300980/315435/289014/501854/308444/286934/361401/25402/25400/54245/29733/170851/287222/25277/25166/445442/59086/171140/314480/81639/363875/25528/24253/29560/57027/313033/24246/25145/64202/29221/29687/289615/361679/170897/362634/64026/282580/25622/689314/29597",0.352487857583619
"rno04614","Renin-angiotensin system",35,-0.412300516268268,-1.36453330285042,0.0758483033932136,0.11764914615214,0.0399750177170114,4136,"tags=40%, list=22%, signal=31%","292855/296370/24594/24523/302668/100361452/302526/24179/24310/24180/64017/81641/24590/81638",0.231126709673834
"rno00561","Glycerolipid metabolism",61,-0.363131254805355,-1.36204566209993,0.0502008032128514,0.0824193990232475,0.0280045970917555,4348,"tags=41%, list=24%, signal=31%","681211/497978/313997/65183/291450/29539/296972/298079/309014/361796/54248/24539/25666/291437/362972/140866/78959/79223/29254/64040/361730/81821/294324/100361138/406165",0.287857117255149
"rno00053","Ascorbate and aldarate metabolism",23,-0.458716220338794,-1.35941052043854,0.0883534136546185,0.132910954161473,0.0451606995984402,4312,"tags=52%, list=23%, signal=40%","501907/65183/291450/29539/63867/298079/78959/83504/691018/64040/252899/25106",0.213927855492356
"rno04145","Phagocytosis",256,0.293117468814669,1.35326810470519,0.0111646933765135,0.0236150181115346,0.00802394915960864,2354,"tags=23%, list=13%, signal=20%","498736/365527/291081/499400/25021/315346/29302/312689/414789/24511/24988/298068/307351/116591/498638/114091/25513/140914/246118/364018/501854/300218/414793/414779/24811/310710/25697/361415/60350/24812/414819/296554/171293/287876/170496/83462/25073/289211/29260/56084/29214/304966/445442/500929/116659/414783/368153/64158/80843/689134/81687/316531/310553/363875/500904/366957/414791/414784/24751",0.380730400722792
"rno04912","GnRH signaling pathway",88,0.33916334822902,1.35062639088819,0.0503018108651912,0.0824193990232475,0.0280045970917555,3969,"tags=39%, list=21%, signal=30%","79255/24525/24605/25433/54223/85384/293621/25400/170851/303604/24329/83805/25679/116554/114509/287398/171140/25272/171492/64465/24246/303200/29322/25097/50663/689314/24242/81666/116667/29241/84420/81707/116590/25194",0.287857117255149
"rno00983","Drug metabolism - other enzymes",79,-0.342464468129159,-1.34462928326729,0.0582329317269076,0.0928004254460766,0.0315318790886577,3044,"tags=33%, list=16%, signal=28%","25086/311864/24421/289197/24422/171118/65135/81656/300850/494500/29225/116593/114846/85269/25260/81869/690050/501110/29487/499422/497778/299976/295620/309465/116631/361052",0.266350657088526
"rno04971","Gastric acid secretion",73,-0.346684934998561,-1.3427617807107,0.0562851782363977,0.0901079229564349,0.0306170162252474,3642,"tags=29%, list=20%, signal=23%","25650/25031/25636/305509/691455/24214/24244/170847/29712/24211/84020/81678/25289/302950/24255/24521/64532/25262/29718/297910/288057",0.261663521711573
"rno03450","Non-homologous end-joining",13,-0.517425524530095,-1.34138354512774,0.115830115830116,0.1677373876544,0.0569940816622567,10,"tags=8%, list=0%, signal=8%","290907",0.181383128498408
"rno00051","Fructose and mannose metabolism",37,-0.39673169047878,-1.34000268373966,0.0936329588014981,0.140248509106107,0.047653865919698,2808,"tags=38%, list=15%, signal=32%","24788/24849/501167/54283/310935/25659/300036/24190/25741/24362/691018/361730/300741/65152",0.199915231309662
"rno05224","Breast cancer",144,0.310773135896698,1.33945756643959,0.0304838900140753,0.0534616965573482,0.018165301975909,3083,"tags=24%, list=17%, signal=20%","24577/309452/84010/24887/25513/24525/24605/25496/85384/114483/54250/293621/24842/406162/114110/299626/114851/170851/85385/24329/291105/116502/50557/114850/24185/399489/497672/25112/29414/113927/94201/364754/291678/24790/303181",0.352487857583619
"rno04640","Hematopoietic cell lineage",87,0.337159947187752,1.33939426498967,0.03582837746369,0.0604062982358832,0.0205249499990067,1223,"tags=20%, list=7%, signal=18%","25663/25647/25021/315346/29302/78965/64036/24835/361584/60350/24499/25406/688972/116727/360606/25668/298518",0.321775918075361
"rno04120","Ubiquitin mediated proteolysis",137,0.309504302612733,1.33888144117117,0.0219281836491642,0.040924791944162,0.0139054921904601,4926,"tags=44%, list=27%, signal=32%","89829/78971/64525/116725/297961/314856/363284/54252/100912032/117060/308508/292588/689226/294328/361258/25573/294790/308384/314432/497672/362294/299602/298652/192255/500985/246216/295704/79435/361389/140941/81807/303478/298689/296368/295686/252971/291689/302938/64156/360643/501546/64470/303614/300084/116667/300948/50522/303024/100366017/64515/293155/361831/690516/304490/171136/292699/317341/303689/298317/287155",0.352487857583619
"rno04935","Growth hormone synthesis, secretion and action",116,0.324745891487893,1.3364362948645,0.0516528925619835,0.0838458581587546,0.0284892816906624,3954,"tags=34%, list=21%, signal=27%","89829/25125/79255/24514/25513/24525/24605/54223/85384/293621/54245/170851/85385/362165/25679/116554/287398/500131/298400/25643/25272/24185/24517/171044/406169/29414/303200/24681/29322/252971/689314/314612/81666/116667/29241/366508/84420/116590/84027",0.287857117255149
"rno04114","Oocyte meiosis",116,0.324342834907753,1.33477758429508,0.0516528925619835,0.0838458581587546,0.0284892816906624,4354,"tags=41%, list=24%, signal=32%","56010/25576/29748/313702/54308/54223/24668/25400/25578/25729/170851/25679/362817/171140/362485/287101/297176/315330/293056/24246/361389/24674/25515/54237/291689/50663/689314/363174/24242/296137/360643/25203/363193/81771/261730/63996/300084/29241/84420/116590/29486/24673/303024/292263/307511/25577/64515/293155",0.287857117255149
"rno04725","Cholinergic synapse",109,0.320099327552427,1.33452899829547,0.0479846449136276,0.0793679671794125,0.026967776630162,3966,"tags=35%, list=21%, signal=28%","79255/24514/25150/25513/24525/24605/54223/497931/293621/25400/170851/362165/25679/79218/50664/500131/171140/298400/25643/24185/81667/294962/690825/24400/29414/54239/24246/60449/24681/29322/276720/114119/81666/29241/366508/84420/116590/50599",0.287857117255149
"rno04144","Endocytosis",248,0.291253459586017,1.33333652625833,0.0111335172137202,0.0236150181115346,0.00802394915960864,4682,"tags=41%, list=25%, signal=31%","25267/300438/365527/298500/25631/499400/117028/414789/314856/79121/24988/79120/414793/414779/306380/116561/246324/288669/414819/309376/501083/83709/691149/79119/293621/84006/24468/29357/360854/362298/81830/24329/83805/297518/56084/313474/679886/54227/414783/368153/307833/81732/81922/619382/81824/414791/24472/301511/25238/29385/414784/24751/117273/60443/192204/305367/116563/288700/25404/64465/500985/361617/361512/296710/361787/25097/298584/363720/288659/311785/300791/24973/25022/140924/404781/54258/303614/363487/309607/312915/297173/84357/50993/24750/59076/414792/140940/314764/292156/360834/81810/362300/690516/81918/117538/108348178/287873/287443/171136/292699/362279",0.380730400722792
"rno04130","SNARE interactions in vesicular transport",34,-0.399949405311792,-1.3300745952344,0.0823529411764706,0.126057791537668,0.0428321208856808,3793,"tags=38%, list=21%, signal=30%","252853/25624/64630/65277/29631/65134/290627/85491/83730/362283/24803/60466/25130",0.219250346703755
"rno05020","Prion disease",245,0.286989863979907,1.32795227659032,0.015549447540694,0.0308338476801262,0.0104767747800119,2975,"tags=30%, list=16%, signal=26%","498736/79255/29670/307821/156117/291081/24887/29748/29673/25150/54318/307351/58854/25513/117036/289990/24835/246118/292766/94198/364018/29675/307641/300218/83806/25496/287670/117517/24237/296554/117262/303353/289924/25402/311078/24468/29668/117263/362165/298762/81827/29214/25679/500929/65138/78963/116554/287984/294560/500131/64158/298400/25272/29677/316531/25581/363875/500904/365388/366957/24472/29672/287772/83499/406169/24686/25404/29507/29467/24674/24498/29666/161475/29687",0.380730400722792
"rno05320","Autoimmune thyroid disease",58,0.360060614544321,1.32503388606504,0.0959183673469388,0.143057735914879,0.0486083895615997,2354,"tags=26%, list=13%, signal=23%","365527/499400/414789/24988/246097/414793/414779/414819/414783/368153/25385/414791/25408/414784/24751",0.206587922696891
"rno02010","ABC transporters",56,-0.362934201718952,-1.3183601347022,0.0686070686070686,0.107371600645143,0.036482896633546,3391,"tags=32%, list=18%, signal=26%","83569/302973/293442/316231/83687/63886/25559/81642/140669/362302/25270/312382/79248/310836/24255/302395/641630/299609",0.248911114434702
"rno04976","Bile secretion",85,-0.329450525804256,-1.31203703173022,0.0724070450097847,0.112812762091138,0.0383317032957165,3992,"tags=35%, list=22%, signal=28%","361510/63867/84484/25650/25636/305509/83569/24214/83500/24904/303879/24211/54262/89776/25552/300790/25289/80899/60351/297386/50572/170698/312382/302950/25240/24255/84608/29639/64532/24784",0.234392647294686
"rno04136","Autophagy - other",29,-0.41042625321451,-1.30769170577969,0.129032258064516,0.18455843469064,0.0627095643094729,4716,"tags=52%, list=26%, signal=39%","502919/303206/316640/361321/689161/688555/56718/365601/58974/363254/314415/65052/313391/363131/58845",0.175204047558551
"rno00592","alpha-Linolenic acid metabolism",24,-0.431568176982841,-1.30457123936092,0.146443514644351,0.206918164416513,0.0703069895452114,2938,"tags=25%, list=16%, signal=21%","83512/24157/362039/360426/50681/83522",0.166933848713193
"rno00910","Nitrogen metabolism",16,-0.478441419893561,-1.29280682631818,0.159223300970874,0.223168401762389,0.0758285215499317,4283,"tags=44%, list=23%, signal=34%","288360/29242/791259/363085/24399/291819/302669",0.153158808683073
"rno00250","Alanine, aspartate and glutamate metabolism",35,-0.387804127634569,-1.28346103451375,0.125748502994012,0.180601759444075,0.0613651587761139,4255,"tags=40%, list=23%, signal=31%","59085/287305/85309/81632/25698/685325/83784/24401/24399/81670/288174/79251/246307/291133",0.176694268938498
"rno05012","Parkinson disease",241,-0.281142262319107,-1.28319683727633,0.0236217364357933,0.0431622304507427,0.0146657326755514,3348,"tags=34%, list=18%, signal=28%","24611/311024/362897/316226/289218/24244/171082/299643/681024/293448/500377/303393/171335/81728/25738/299310/29477/366448/499529/300160/54322/94271/100912357/291328/65262/116550/293453/64539/100911483/29219/25282/24786/295923/362344/245958/81678/83529/29754/171375/293991/171374/294964/287069/56816/157074/117287/300047/297990/293655/315167/362440/289217/301427/94194/291660/192241/362588/192647/293130/288088/25176/298596/64476/301011/301458/681418/689938/293652/25488/295455/690848/688869/64532/365057/296658/79462/25262/361385/363061/301123/362837/245965",0.352487857583619
"rno04981","Folate transport and metabolism",26,-0.421980936398786,-1.28119503407277,0.169811320754717,0.234245655902752,0.079592368930041,3514,"tags=50%, list=19%, signal=41%","85309/83500/287379/29509/300886/81508/64300/365972/81522/29723/171049/312382/140860",0.154190966581424
"rno04310","Wnt signaling pathway",170,0.28462492020825,1.27935328904494,0.0361390018799692,0.060637075269756,0.020603363793917,4580,"tags=33%, list=25%, signal=25%","24577/25445/25537/25631/140585/29748/307641/84424/65137/24842/25400/306782/289144/78973/116554/114850/171140/25272/313121/363875/58822/366957/315259/502097/64033/117273/65154/113927/24246/503000/364754/302711/24681/24674/291678/29322/303181/140941/363595/408222/300084/314212/25335/84027/364952/297173/303024/295445/81650/79257/100910419/50554/300128/81717/84402/58919",0.321775918075361
"rno04922","Glucagon signaling pathway",100,-0.312508057348005,-1.27505920381687,0.081419624217119,0.125178188774337,0.042533248031962,2962,"tags=26%, list=16%, signal=22%","362282/308579/116719/315649/84482/25756/25634/24701/81678/24534/25741/24362/78975/362339/373545/24953/25747/64561/303565/289950/29554/361377/65152/83516/25262/690987",0.227987202850442
"rno04936","Alcoholic liver disease",126,0.302235032229222,1.27497947073974,0.0799180327868853,0.123413245321341,0.0419335526826066,4695,"tags=39%, list=25%, signal=29%","25625/81736/306886/309165/81503/64044/24835/246097/448830/60350/363328/312679/84351/25402/301059/680127/29260/116554/117259/287398/25272/24185/313121/25385/360640/83506/29414/299827/303200/24498/65248/29687/300177/60581/363595/362634/689314/362788/114105/24360/84027/266610/24232/500116/171551/24494/58919/83803/316737",0.227987202850442
"rno05340","Primary immunodeficiency",36,0.379983388851508,1.27167352426609,0.130705394190871,0.186188500296384,0.0632634306451049,4150,"tags=44%, list=22%, signal=35%","24811/24812/399679/499356/294328/24699/304496/500910/304577/140924/100913063/24165/367901/310659/25326/313050",0.176694268938498
"rno00360","Phenylalanine metabolism",17,-0.454362234549417,-1.26992317866937,0.166315789473684,0.231251834766198,0.0785751235280172,4080,"tags=41%, list=22%, signal=32%","287305/24311/24616/29531/81683/309227/24401",0.156312403073186
"rno05412","Arrhythmogenic right ventricular cardiomyopathy",80,0.319761984689435,1.26838219836823,0.101123595505618,0.149542944201105,0.0508119441526814,3516,"tags=30%, list=19%, signal=24%","60374/311061/315346/29302/24511/287925/312668/287876/140447/307562/360606/171009/24392/307505/64362/25437/25724/311144/81822/291760/170921/363595/306871/25713",0.191892240384838
"rno00600","Sphingolipid metabolism",53,-0.347450943955032,-1.2575934709354,0.104508196721311,0.1538960365221,0.0522910449226143,2151,"tags=23%, list=12%, signal=20%","316033/50555/25524/24591/314360/308589/84431/315222/308909/301543/310667/64828",0.197822021315103
"rno04720","Long-term potentiation",65,0.326538903792004,1.23848886607004,0.151260504201681,0.212862564380591,0.0723267874073543,3924,"tags=32%, list=21%, signal=26%","79255/29748/24525/24605/24668/293621/25400/170851/25679/171337/171140/24246/24681/24674/29322/50663/24242/81666/81771/29241/116590",0.16440575583821
"rno00740","Riboflavin metabolism",7,-0.561864364147872,-1.233868763192,0.234343434343434,0.309794918885828,0.105262620054092,3329,"tags=57%, list=18%, signal=47%","54410/25732/85496/24162",0.126253987849115
"rno00130","Ubiquinone and other terpenoid-quinone biosynthesis",12,-0.494914358301999,-1.23252140478779,0.225352112676056,0.299041396668987,0.101608770832079,3136,"tags=50%, list=17%, signal=42%","498332/29531/81716/25249/29309/309004",0.128788713061714
"rno04921","Oxytocin signaling pathway",150,0.281439214328302,1.22645707190269,0.109375,0.159714958158996,0.0542682075552101,4788,"tags=35%, list=26%, signal=26%","116670/25537/29748/304447/24525/24605/312668/54223/287876/24668/497931/25668/293621/25400/114851/170851/24329/83805/25679/50664/114509/171140/266766/25643/29565/24600/83506/117273/24246/24681/24674/65248/81822/29322/84583/276720/685867/50663/24242/81666/29241/84420/116590/50599/297173/25202/58919/83803/298947/81664/24516/171358",0.20207170902116
"rno04150","mTOR signaling pathway",154,-0.282050478628688,-1.2188867042624,0.0841121495327103,0.128188385095703,0.0435560574208432,4634,"tags=38%, list=25%, signal=28%","24703/266715/366545/58868/315189/313845/303206/24881/266608/299971/298514/293649/58960/85243/685232/310091/56718/310131/303811/500047/360969/297960/295234/83840/295357/24482/289407/303251/501146/360505/362045/312781/116664/314979/116466/24954/297522/499935/25467/64566/78975/297566/360776/296648/81745/293561/64558/368044/303185/290291/690751/360827/83721/362802/312488/297797/29741/363138",0.211400189384923
"rno00040","Pentose and glucuronate interconversions",28,-0.386957904933202,-1.21789799256671,0.173913043478261,0.238959260527217,0.0811939651552299,4312,"tags=46%, list=23%, signal=36%","501907/296972/63867/298250/24788/290277/316067/691002/78959/171408/83504/493574/363016",0.147331213699377
"rno04910","Insulin signaling pathway",132,0.284348801241026,1.2157121037987,0.106425702811245,0.15606121966859,0.0530267343642495,3612,"tags=32%, list=20%, signal=26%","89829/24697/25521/85428/114203/25513/24525/116636/24605/117045/85384/24668/84351/293621/84006/29304/54245/363275/170851/85385/116554/64665/25272/24185/25060/25059/29414/691447/500985/361042/65248/83764/60581/116717/360406/25330/252971/50663/314612/24242/114508/64632",0.193813302725311
"rno04658","Th1 and Th2 cell differentiation",87,0.30356703684715,1.20594380081144,0.146090534979424,0.206918164416513,0.0703069895452114,4150,"tags=31%, list=22%, signal=24%","84010/81736/689844/309165/24514/29748/316241/84598/25496/360697/84351/116554/25084/25272/24674/362896/367264/156726/689314/140924/362268/116590/116553/24497/25712/25326/313050",0.165656695205483
